Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
2008,25,CIN,NL,5,10,10,1,1,0,0,0,0,0,0,0,3,.100,.100,.100,.200,-47,1,0,0,0,0,0,/1,,2008,25,CIN,NL,5,10,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.488,.500,-0.1,0.0,-1,,/1,
2009,26,CIN,NL,11,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1,,2009,26,CIN,NL,11,1,0,0,0,0,0,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,,1,
