Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
2002,23,PIT,NL,14,30,26,6,8,2,0,1,2,1,0,3,5,.308,.379,.500,.879,128,13,0,0,1,0,0,/8H79,,2002,23,PIT,NL,14,30,1,0,0,-1,0,0,0.0,1,1,0.1,.503,.500,0.2,-0.1,2,,/8H79,
2004,25,PIT,NL,24,45,38,5,8,2,0,1,8,0,0,4,7,.211,.289,.342,.631,64,13,1,1,0,2,0,H/987,,2004,25,PIT,NL,24,45,-2,0,0,-1,0,-4,-0.4,1,-2,-0.3,.484,.498,-0.2,-0.2,-1,,H/987,
