Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
1988,22,CHW,AL,17,55,55,5,9,1,0,0,0,1,0,0,12,.164,.164,.182,.345,-3,10,1,0,0,0,0,5/DH,,1988,22,CHW,AL,17,55,-6,0,0,2,0,-4,-0.4,2,-2,-0.3,.475,.497,-0.5,0.2,-4,,5/DH,
1989,23,CHW,AL,109,379,350,44,105,22,0,5,32,4,1,21,57,.300,.340,.406,.746,113,142,14,1,6,1,2,537H/D,,1989,23,CHW,AL,109,379,4,0,-1,-7,-1,-6,-0.5,14,8,0.8,.495,.496,1.5,-0.8,15,"$68,000",537H/D,
1990,24,CHW,AL,92,283,272,18,61,6,5,4,24,0,4,10,40,.224,.252,.327,.579,63,89,8,0,1,0,2,3H/D7,,1990,24,CHW,AL,92,283,-15,-1,-1,0,-4,-21,-2.3,10,-11,-1.3,.475,.486,-1.2,-0.5,-11,"$100,000",3H/D7,
1991,25,CLE,AL,72,275,257,22,73,14,0,5,30,3,2,10,43,.284,.310,.397,.707,94,102,10,2,1,5,2,D3/H,,1991,25,CLE,AL,72,275,-5,1,-2,-3,-5,-14,-1.4,10,-4,-0.5,.479,.491,-0.1,-0.9,-1,,D3/H,
1992,26,CLE,AL,69,241,228,23,60,9,1,5,35,1,2,7,21,.263,.283,.377,.661,86,86,5,1,1,4,0,35H/D,,1992,26,CLE,AL,69,241,-2,-1,-1,-2,-2,-8,-0.8,9,1,0.1,.488,.495,0.3,-0.4,3,,35H/D,
1993,27,CLE,AL,80,285,262,26,64,10,0,5,31,1,1,20,29,.244,.295,.340,.634,71,89,5,0,0,3,3,53D/H,,1993,27,CLE,AL,80,285,-11,0,0,-7,-3,-20,-2.0,11,-9,-1.0,.475,.488,-0.3,-1.0,-2,"$500,000",53D/H,
1995,29,CAL,AL,26,68,61,7,11,1,0,1,9,0,0,6,7,.180,.265,.246,.511,35,15,2,1,0,0,2,5/H3D,,1995,29,CAL,AL,26,68,-5,0,0,2,0,-4,-0.3,3,-1,-0.1,.487,.498,-0.3,0.2,-3,"$150,000",5/H3D,
