Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
2020,21,NYM,NL,49,132,118,22,31,3,2,3,12,8,1,7,28,.263,.333,.398,.732,101,47,0,6,0,1,0,645/H,RoY-7,2020,21,NYM,NL,49,132,0,1,1,2,2,6,0.6,5,10,1.0,.512,.503,0.8,0.4,8,,645/H,RoY-7
2021,22,CLE,AL,68,210,188,23,41,10,0,5,16,11,0,11,54,.218,.282,.351,.633,74,66,1,7,1,3,0,64/HD,,2021,22,CLE,AL,68,210,-8,2,1,3,3,1,0.2,7,8,0.9,.502,.501,0.6,0.6,5,,64/HD,
2022,23,CLE,AL,146,557,491,66,146,26,3,17,69,20,3,34,112,.297,.371,.466,.837,141,229,9,25,4,3,4,*46/H,"AS,MVP-6,GG",2022,23,CLE,AL,146,557,25,4,1,17,5,52,5.5,19,71,7.4,.538,.534,5.6,2.4,54,,*46/H,"AS,MVP-6,GG"
2023,24,CLE,AL,153,616,557,76,140,27,5,15,62,30,6,32,112,.251,.314,.399,.712,97,222,10,20,4,3,3,*4/H,GG,2023,24,CLE,AL,153,616,-1,4,1,23,5,32,3.3,21,53,5.3,.521,.520,3.0,2.9,30,"$1,571,429",*4/H,GG
2024,25,CLE,AL,55,243,218,34,59,9,1,4,33,9,3,11,37,.271,.331,.376,.707,105,82,4,10,1,3,0,*4,,2024,25,CLE,AL,55,243,1,0,2,3,2,8,0.8,8,16,1.6,.516,.505,1.3,0.5,13,"$5,571,428",*4,
