Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
2018,23,NYM,NL,35,74,67,4,14,2,0,0,5,1,0,7,3,.209,.284,.239,.523,49,16,1,0,0,0,0,H5/4,,2018,23,NYM,NL,35,74,-3,1,0,-1,0,-3,-0.3,2,0,-0.1,.492,.498,0.1,-0.1,1,,H5/4,
2019,24,NYM,NL,45,70,61,8,15,4,0,1,3,0,0,7,14,.246,.324,.361,.684,84,22,2,0,2,0,0,H/465D,,2019,24,NYM,NL,45,70,-1,0,0,3,1,2,0.2,2,4,0.4,.504,.501,0.1,0.3,1,"$555,960",H/465D,
2020,25,NYM,NL,29,68,57,6,19,6,0,0,9,2,0,10,17,.333,.426,.439,.865,140,25,3,0,0,1,0,4/H561,,2020,25,NYM,NL,29,68,4,0,-1,1,1,5,0.5,2,7,0.7,.516,.503,0.6,0.2,6,,4/H561,
2021,26,NYM,NL,69,156,132,13,35,3,0,1,5,0,2,23,23,.265,.374,.311,.685,92,41,2,0,1,0,2,5H46/1,,2021,26,NYM,NL,69,156,1,0,0,-3,2,-1,-0.1,5,5,0.4,.499,.500,0.8,-0.2,8,,5H46/1,
2022,27,NYM,NL,102,335,297,33,81,12,1,2,17,1,0,34,46,.273,.351,.340,.691,101,101,15,2,2,0,1,456/HD,,2022,27,NYM,NL,102,335,1,-1,-1,2,3,4,0.5,11,15,1.5,.504,.503,1.3,0.6,13,"$875,000",456/HD,
2023,28,NYM,NL,54,120,107,12,24,6,1,1,9,0,0,10,28,.224,.288,.327,.615,71,35,4,0,2,1,1,45/H61,,2023,28,NYM,NL,54,120,-5,0,0,-1,2,-5,-0.5,4,-1,-0.1,.491,.497,0.0,0.1,0,"$1,600,000",45/H61,
2024,29,TOT,MLB,26,68,61,5,15,5,0,0,5,0,0,6,15,.246,.309,.328,.637,82,20,4,0,0,1,0,4/5H61,,2024,29,ATL,NL,9,21,-2,0,0,0,0,-2,-0.2,1,-1,-0.1,.478,.499,-0.1,0.0,-1,"$1,100,000",/41H6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,29,LAA,AL,17,47,0,0,-1,0,1,0,0.0,2,2,0.2,.502,.500,0.2,0.0,2,,4/5H6,
