Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
2016,24,CHC,NL,76,283,252,33,71,14,1,12,35,2,2,26,67,.282,.357,.488,.845,122,123,7,4,0,1,0,27/H3,,2016,24,CHC,NL,76,283,8,-1,0,-1,3,8,0.8,9,18,1.7,.511,.505,1.8,0.1,19,,27/H3,
2017,25,CHC,NL,117,428,377,50,104,21,0,21,74,5,4,45,98,.276,.356,.499,.855,118,188,13,3,1,2,2,2H/3795,,2017,25,CHC,NL,117,428,16,-3,-1,8,6,26,2.5,14,40,3.9,.522,.516,3.1,1.4,32,"$544,500",2H/3795,
2018,26,CHC,NL,138,544,474,50,118,27,5,10,54,4,1,53,121,.249,.339,.390,.730,94,185,14,13,2,2,2,*2H/73,AS,2018,26,CHC,NL,138,544,-3,0,-1,10,8,15,1.3,18,32,3.1,.511,.510,2.1,1.8,22,"$604,500",*2H/73,AS
2019,27,CHC,NL,105,409,360,57,98,18,2,24,64,1,2,38,102,.272,.355,.533,.888,127,192,4,9,0,2,2,2/H39D7,AS,2019,27,CHC,NL,105,409,13,-1,1,2,6,21,1.9,13,34,3.2,.520,.513,3.1,0.7,32,"$684,000",2/H39D7,AS
2020,28,CHC,NL,57,225,189,37,46,10,0,7,26,1,2,20,57,.243,.356,.407,.763,106,77,6,14,0,2,1,*2D,,2020,28,CHC,NL,57,225,2,-1,-1,0,1,2,0.3,8,10,1.0,.504,.501,1.0,0.2,10,"$4,500,000",*2D,
2021,29,CHC,NL,128,483,413,61,98,20,0,21,57,5,4,52,138,.237,.340,.438,.778,109,181,11,14,0,4,1,*2H/57,,2021,29,CHC,NL,128,483,9,-2,0,11,7,25,2.5,17,42,4.1,.520,.516,3.1,1.8,31,"$6,650,000",*2H/57,
2022,30,CHC,NL,113,487,416,65,101,23,2,22,55,4,2,45,103,.243,.349,.466,.815,126,194,14,24,0,2,0,2D/H,AS,2022,30,CHC,NL,113,487,18,-1,0,2,2,21,2.3,16,37,3.8,.519,.513,3.5,0.5,35,"$9,625,000",2D/H,AS
2023,31,STL,NL,125,495,428,55,113,27,0,20,67,6,3,51,111,.264,.358,.467,.826,123,200,12,13,1,2,0,2D/H,,2023,31,STL,NL,125,495,19,-4,0,-1,5,18,1.8,17,35,3.4,.514,.511,3.5,0.3,36,"$10,000,000",2D/H,
2024,32,STL,NL,31,128,107,20,30,11,0,6,12,2,0,18,35,.280,.398,.551,.950,170,59,1,3,0,0,1,2D,,2024,32,STL,NL,31,128,10,0,0,2,1,13,1.3,4,17,1.7,.542,.508,1.5,0.3,15,"$18,000,000",2D,
