Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
2016,27,LAA,AL,9,15,14,2,4,2,0,0,3,0,0,0,3,.286,.286,.429,.714,94,6,0,0,1,0,0,/2,,2016,27,LAA,AL,9,15,0,0,0,1,0,1,0.1,1,2,0.2,.511,.501,0.1,0.2,1,,/2,
2017,28,LAA,AL,48,87,84,5,17,4,0,0,10,0,0,1,13,.202,.207,.250,.457,24,21,4,0,0,2,0,2/H,,2017,28,LAA,AL,48,87,-8,0,-1,4,2,-3,-0.3,3,0,0.0,.493,.498,-0.4,0.6,-4,,2/H,
2018,29,TOT,AL,4,9,8,2,2,0,0,0,0,0,0,1,0,.250,.333,.250,.583,64,2,0,0,0,0,0,/2,,2018,29,LAA,AL,1,1,0,0,0,1,0,2,0.2,0,2,0.2,.657,.501,0.1,0.1,1,,/2,
2019,30,CIN,NL,6,18,18,1,4,0,0,0,1,0,0,0,4,.222,.222,.222,.444,14,4,0,0,0,0,0,/2H,,2018,29,MIN,AL,3,8,-1,0,0,0,0,-1,-0.1,0,0,0.0,.478,.500,0.0,0.0,0,,/2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,30,CIN,NL,6,18,-2,0,0,0,0,-2,-0.2,1,-2,-0.2,.462,.499,-0.2,0.0,-2,,/2H,
