Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
2011,21,SFG,NL,13,34,31,0,8,2,0,0,1,0,0,3,6,.258,.324,.323,.646,85,10,1,0,0,0,0,2/H,,2011,21,SFG,NL,13,34,-1,0,0,-1,0,-1,-0.1,1,0,0.0,.490,.499,0.1,-0.1,1,,2/H,
2012,22,SFG,NL,74,227,218,22,61,15,0,3,34,0,0,5,52,.280,.295,.390,.685,94,85,8,1,0,3,0,2H/D,,2012,22,SFG,NL,74,227,-1,0,-1,0,3,1,0.1,7,8,0.8,.501,.501,0.8,0.4,8,"$480,000",2H/D,
2013,23,SFG,NL,63,140,129,8,32,4,0,3,19,0,0,7,29,.248,.300,.349,.649,86,45,1,3,0,1,0,2H/D,,2013,23,SFG,NL,63,140,-3,0,0,-2,2,-2,-0.3,5,3,0.2,.496,.499,0.4,-0.1,5,"$502,500",2H/D,
2014,24,SFG,NL,66,177,163,8,32,8,0,3,28,0,1,8,55,.196,.237,.301,.538,53,49,2,2,0,4,1,2H/3,,2014,24,SFG,NL,66,177,-10,0,0,0,2,-8,-1.0,6,-2,-0.4,.487,.495,-0.4,0.2,-2,"$512,000",2H/3,
2015,25,SFG,NL,28,59,56,5,10,4,0,1,5,0,0,2,14,.179,.207,.304,.510,39,17,1,0,1,0,0,2H,,2015,25,SFG,NL,28,59,-5,0,0,-1,1,-5,-0.6,2,-3,-0.4,.479,.496,-0.3,0.0,-2,"$800,000",2H,
2016,26,TOT,MLB,28,54,49,3,13,1,0,3,8,0,0,4,10,.265,.333,.469,.803,116,23,0,1,0,0,0,2H,,2016,26,CHW,AL,2,8,-1,0,0,0,0,-1,-0.1,0,0,-0.1,.462,.500,-0.1,0.0,0,,/2,
2017,27,SDP,NL,75,143,137,14,30,4,0,8,25,0,0,5,41,.219,.245,.423,.668,74,58,4,0,0,1,1,H2/3D,,2016,26,SDP,NL,26,46,2,0,0,0,1,2,0.2,2,4,0.4,.509,.502,0.4,0.1,4,,H2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,27,SDP,NL,75,143,-6,0,0,-3,1,-9,-0.9,5,-4,-0.5,.488,.495,-0.2,-0.2,-1,"$750,000",H2/3D,
