Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
1996,28,TOT,MLB,8,7,7,1,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1,,1996,28,CIN,NL,8,7,-1,0,0,0,1,0,0.0,0,0,0.0,.495,.500,0.0,0.0,0,,/1,
1997,29,CIN,NL,2,4,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,2,0,0,/1,,1997,29,CIN,NL,2,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.470,.500,-0.1,0.0,-1,,/1,
2000,32,COL,NL,8,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,/1,,2000,32,COL,NL,8,1,0,0,0,0,0,0,0.0,0,0,0.0,.498,.500,0.0,0.0,0,,/1,
2001,33,LAD,NL,44,12,12,1,3,0,0,0,0,0,0,0,2,.250,.250,.250,.500,35,3,0,0,0,0,0,1,,2001,33,LAD,NL,44,12,-1,0,0,0,2,1,0.1,0,1,0.1,.501,.500,0.1,0.0,1,,1,
2002,34,LAD,NL,59,8,6,0,0,0,0,0,0,0,0,1,3,.000,.143,.000,.143,-57,0,0,0,1,0,0,1,,2002,34,LAD,NL,59,8,-2,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,"$360,000",1,
2003,35,SEA,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,,2003,35,SEA,AL,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,"$400,000",1,
2004,36,LAD,NL,41,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1,,2004,36,LAD,NL,41,2,0,0,0,0,0,0,0.1,0,0,0.1,.501,.500,0.1,0.0,0,,1,
2005,37,LAD,NL,69,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1,,2005,37,LAD,NL,69,2,-1,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,"$500,000",1,
2006,38,LAD,NL,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1,,2006,38,LAD,NL,25,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,1,
