Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
2013,25,SEA,AL,8,29,26,1,5,0,0,0,3,0,0,2,1,.192,.241,.192,.434,27,5,2,0,0,1,0,/2,,2013,25,SEA,AL,8,29,-3,0,0,0,1,-3,-0.3,1,-2,-0.2,.466,.498,-0.2,0.1,-1,,/2,
2014,26,SEA,AL,21,64,61,4,13,2,0,0,5,0,0,0,17,.213,.213,.246,.459,33,15,0,0,3,0,0,2,,2014,26,SEA,AL,21,64,-6,0,0,1,1,-3,-0.3,2,-1,-0.1,.485,.498,-0.2,0.3,-2,,2,
2015,27,SEA,AL,50,142,127,9,20,6,0,1,7,0,0,6,21,.157,.195,.228,.424,19,29,6,0,9,0,0,2/1,,2015,27,SEA,AL,50,142,-13,-1,0,1,3,-10,-1.0,5,-4,-0.5,.479,.494,-0.7,0.5,-5,"$509,300",2/1,
2016,28,SEA,AL,9,29,25,4,12,2,0,1,5,0,0,2,5,.480,.552,.680,1.232,238,17,1,2,0,0,0,/2,,2016,28,SEA,AL,9,29,5,0,0,-1,1,4,0.4,1,5,0.5,.544,.502,0.6,0.0,6,"$512,000",/2,
2017,29,TBR,AL,62,192,176,20,45,6,0,7,29,2,0,7,35,.256,.289,.409,.699,88,72,6,3,2,4,0,2/H1,,2017,29,TBR,AL,62,192,-4,-1,-1,-2,3,-5,-0.5,7,2,0.2,.493,.497,0.4,0.2,4,"$630,000",2/H1,
2018,30,TBR,AL,73,198,182,9,38,5,0,1,17,1,0,9,29,.209,.247,.253,.500,40,46,4,1,4,2,2,2/1H,,2018,30,TBR,AL,73,198,-16,-1,0,4,4,-9,-0.9,7,-2,-0.2,.487,.494,-0.7,0.9,-6,"$925,000",2/1H,
2019,31,BAL,AL,20,67,62,3,13,2,0,0,3,0,0,4,13,.210,.269,.242,.511,38,15,1,1,0,0,0,2/H3D1,,2019,31,BAL,AL,20,67,-4,-1,0,1,1,-3,-0.2,2,0,0.0,.486,.498,-0.2,0.2,-1,"$850,000",2/H3D1,
