Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
1996,25,BOS,AL,26,24,20,5,5,0,0,0,1,0,0,3,3,.250,.348,.250,.598,55,5,0,0,1,0,0,2H/57934,,1996,25,BOS,AL,26,24,-1,0,0,0,0,-2,-0.2,1,-1,-0.1,.493,.499,-0.1,0.0,-1,"$109,000",2H/57934,
