Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
1993,27,CHC,NL,8,18,17,1,5,0,0,0,2,0,0,1,3,.294,.333,.294,.627,73,5,1,0,0,0,0,/H937,,1993,27,CHC,NL,8,18,-1,0,0,-1,0,-2,-0.3,1,-2,-0.2,.469,.498,-0.1,-0.2,-1,,/H937,
1994,28,CHC,NL,67,133,116,17,30,7,0,6,18,2,1,16,29,.259,.353,.474,.828,115,55,3,1,0,0,0,H9/375,,1994,28,CHC,NL,67,133,4,0,0,3,-2,5,0.5,4,9,0.9,.507,.503,0.6,0.1,6,"$112,000",H9/375,
