Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
2021,21,SDP,NL,25,50,44,7,8,1,0,0,3,0,1,6,9,.182,.280,.205,.485,39,9,2,0,0,0,0,H/4795,,2021,21,SDP,NL,25,50,-4,0,0,1,0,-2,-0.3,2,-1,-0.1,.490,.498,-0.2,0.1,-2,,H/4795,
2022,22,PIT,NL,49,177,160,18,33,6,2,2,13,2,1,10,44,.206,.256,.306,.562,59,49,1,1,5,1,0,74/H96,,2022,22,PIT,NL,49,177,-10,1,1,-2,0,-11,-1.2,6,-5,-0.6,.476,.493,-0.4,-0.2,-3,,74/H96,
2023,23,PIT,NL,75,220,202,16,47,12,2,3,18,5,2,10,35,.233,.276,.356,.633,71,72,2,3,3,2,0,64H/5D,,2023,23,PIT,NL,75,220,-8,0,1,-6,4,-9,-1.0,8,-2,-0.3,.487,.494,0.4,-0.3,4,,64H/5D,
