Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
2016,27,STL,NL,12,18,16,4,7,1,0,0,1,0,0,2,1,.438,.500,.500,1.000,171,8,0,0,0,0,0,/H73,,2016,27,STL,NL,12,18,2,0,0,-1,0,1,0.1,1,1,0.1,.505,.500,0.2,-0.1,2,,/H73,
2017,28,STL,NL,106,307,272,47,84,13,1,14,46,4,0,32,60,.309,.379,.518,.897,134,141,9,0,1,2,2,3H79/D,,2017,28,STL,NL,106,307,16,1,0,-8,-4,4,0.4,10,14,1.3,.504,.503,2.2,-1.2,22,"$535,000",3H79/D,
2018,29,STL,NL,152,590,534,64,163,30,0,17,83,0,3,49,104,.305,.364,.457,.821,124,244,15,2,2,3,0,39H/D,,2018,29,STL,NL,152,590,20,-4,0,-8,-7,2,-0.1,19,21,1.8,.501,.501,2.8,-1.8,29,"$560,400",39H/D,
2019,30,STL,NL,128,373,334,45,90,13,2,10,42,3,0,35,82,.269,.340,.410,.751,98,137,14,2,0,2,0,9H/D7,,2019,30,STL,NL,128,373,2,1,-1,-11,-4,-14,-1.6,12,-2,-0.4,.489,.491,0.9,-1.6,9,"$1,125,000",9H/D7,
2020,31,TOT,MLB,34,98,88,10,16,4,0,2,10,0,0,10,27,.182,.265,.295,.561,57,26,6,0,0,0,1,DH/3,,2020,31,TBR,AL,24,76,0,1,-1,0,-1,-1,-0.1,3,2,0.2,.496,.499,0.2,-0.2,2,,D/H3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,31,CHC,NL,10,22,-6,0,0,0,-1,-7,-0.7,1,-6,-0.6,.433,.496,-0.6,-0.1,-6,,/DH,
