Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
2006,27,SFG,NL,87,309,286,27,76,17,2,12,39,1,0,9,74,.266,.302,.465,.767,93,133,10,7,4,3,7,2/H,,2006,27,SFG,NL,87,309,-3,-1,-1,-2,5,-2,-0.2,10,8,0.7,.498,.499,0.9,0.3,10,,2/H,
2007,28,SFG,NL,26,67,64,5,16,2,1,1,6,0,2,2,23,.250,.284,.359,.643,65,23,2,1,0,0,2,2H,,2007,28,SFG,NL,26,67,-4,-2,0,3,1,-2,-0.2,2,1,0.0,.494,.499,-0.3,0.4,-2,"$382,000",2H,
2008,29,SFG,NL,5,11,11,0,1,0,0,0,1,0,0,0,4,.091,.091,.091,.182,-52,1,2,0,0,0,0,/H2,,2008,29,SFG,NL,5,11,-2,0,0,-1,0,-4,-0.4,0,-4,-0.4,.421,.498,-0.3,-0.1,-2,,/H2,
2009,30,SDP,NL,37,117,114,6,20,3,0,2,8,0,0,3,34,.175,.197,.254,.451,24,29,0,0,0,0,0,2/H,,2009,30,SDP,NL,37,117,-12,-1,1,5,2,-5,-0.6,4,-2,-0.2,.485,.497,-0.7,0.7,-7,,2/H,
2010,31,SEA,AL,13,41,41,4,9,1,0,1,4,0,0,0,10,.220,.220,.317,.537,49,13,2,0,0,0,0,2/H,,2010,31,SEA,AL,13,41,-3,0,0,-1,1,-4,-0.4,2,-2,-0.2,.471,.498,-0.1,0.0,-1,,2/H,
2011,32,COL,NL,25,79,75,2,20,1,0,1,9,0,0,3,13,.267,.304,.320,.624,60,24,1,1,0,0,0,2/H,,2011,32,COL,NL,25,79,-4,0,0,2,1,-2,-0.2,2,1,0.1,.493,.499,-0.2,0.4,-1,,2/H,
