Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
2020,21,PHI,NL,3,9,8,3,4,0,0,1,3,0,0,1,2,.500,.556,.875,1.431,279,7,0,0,0,0,0,/2,,2020,21,PHI,NL,3,9,2,0,0,0,0,2,0.2,0,3,0.2,.571,.501,0.2,0.0,3,,/2,
2021,22,PHI,NL,20,56,52,7,12,1,1,1,4,0,0,4,10,.231,.286,.346,.632,71,18,1,0,0,0,0,2/H3,,2021,22,PHI,NL,20,56,-2,0,0,1,1,1,0.1,2,3,0.3,.503,.500,0.1,0.2,2,,2/H3,
