Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
2010,21,PIT,NL,102,441,405,61,121,21,4,4,35,19,7,28,57,.299,.346,.400,.746,103,162,7,2,5,1,0,78/H,RoY-8,2010,21,PIT,NL,102,441,2,1,1,-4,-3,-4,-0.5,14,10,0.8,.496,.498,1.3,-0.8,14,,78/H,RoY-8
2011,22,PIT,NL,91,382,334,53,89,18,1,4,21,16,7,40,61,.266,.349,.362,.711,101,121,8,4,1,3,1,79/8H,,2011,22,PIT,NL,91,382,-1,0,-1,-1,-4,-6,-0.7,12,6,0.4,.492,.496,0.5,-0.5,7,"$428,000",79/8H,
2012,23,PIT,NL,103,374,333,43,81,20,3,3,16,8,12,29,58,.243,.315,.348,.664,85,116,7,6,6,0,0,97H,,2012,23,PIT,NL,103,374,-5,-6,1,4,-4,-11,-1.2,12,1,-0.1,.488,.492,-0.6,0.0,-3,"$750,000",97H,
2013,24,PIT,NL,106,341,308,35,87,17,5,6,33,3,1,23,45,.282,.342,.429,.771,118,132,6,5,5,0,0,97H,,2013,24,PIT,NL,106,341,7,-2,1,-1,-4,2,0.1,11,13,1.2,.502,.501,1.3,-0.6,14,"$1,000,000",97H,
2014,25,PIT,NL,80,186,174,14,49,5,2,0,17,1,2,7,26,.282,.314,.333,.647,83,58,12,2,1,2,0,H97/8D,,2014,25,PIT,NL,80,186,-5,0,-1,2,-2,-7,-0.8,6,-1,-0.2,.491,.495,-0.4,-0.1,-3,"$3,000,000",H97/8D,
2015,26,PIT,NL,27,41,38,2,11,0,0,0,4,0,1,2,7,.289,.341,.289,.631,77,11,3,1,0,0,0,H/97D,,2015,26,PIT,NL,27,41,-1,0,0,-2,0,-4,-0.4,1,-3,-0.3,.484,.497,-0.1,-0.3,-1,"$4,000,000",H/97D,
