Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
2018,20,ATL,NL,111,487,433,78,127,26,4,26,64,16,5,45,123,.293,.366,.552,.917,143,239,4,6,0,3,2,78/9HD,"MVP-12,RoY-1",2018,20,ATL,NL,111,487,25,1,0,3,-4,25,2.4,15,40,3.9,.524,.516,3.7,-0.2,37,"$545,000",78/9HD,"MVP-12,RoY-1"
2019,21,ATL,NL,156,715,626,127,175,22,2,41,101,37,9,76,188,.280,.365,.518,.883,121,324,8,9,0,1,4,*879/H,"AS,MVP-5,SS",2019,21,ATL,NL,156,715,23,5,0,6,-1,34,3.0,21,55,5.1,.521,.521,4.7,0.4,49,"$560,000",*879/H,"AS,MVP-5,SS"
2020,22,ATL,NL,46,202,160,46,40,11,0,14,29,8,1,38,60,.250,.406,.581,.987,156,93,3,4,0,0,2,*89,"MVP-12,SS",2020,22,ATL,NL,46,202,13,0,0,4,0,17,1.7,7,23,2.3,.535,.510,1.9,0.4,19,"$1,000,000",*89,"MVP-12,SS"
2021,23,ATL,NL,82,360,297,72,84,19,1,24,52,17,6,49,85,.283,.394,.596,.990,158,177,0,9,0,5,2,9/8H,AS,2021,23,ATL,NL,82,360,24,2,0,2,-3,26,2.5,12,38,3.7,.532,.516,3.5,-0.1,36,"$5,000,000",9/8H,AS
2022,24,ATL,NL,119,533,467,71,124,24,0,15,50,29,11,53,126,.266,.351,.413,.764,112,193,8,10,0,3,4,9D/H8,AS,2022,24,ATL,NL,119,533,9,5,0,0,-5,8,1.0,17,25,2.6,.507,.505,2.5,-0.5,25,"$15,000,000",9D/H8,AS
2023,25,ATL,NL,159,735,643,149,217,35,4,41,106,73,14,80,84,.337,.416,.596,1.012,169,383,15,9,0,3,3,*9/D,"AS,MVP-1,SS",2023,25,ATL,NL,159,735,63,7,-1,-2,-5,63,6.1,23,86,8.2,.538,.538,8.5,-0.7,88,"$17,000,000",*9/D,"AS,MVP-1,SS"
2024,26,ATL,NL,49,222,192,38,48,8,1,4,15,16,3,27,53,.250,.351,.365,.716,105,70,4,3,0,0,0,*9,,2024,26,ATL,NL,49,222,4,0,-1,-8,-1,-6,-0.6,7,1,0.0,.487,.496,0.9,-1.0,9,"$17,000,000",*9,
