Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
2017,25,STL,NL,5,11,10,0,1,0,0,0,0,0,0,1,0,.100,.182,.100,.282,-22,1,0,0,0,0,0,/4H,,2017,25,STL,NL,5,11,-2,0,0,-1,0,-3,-0.3,0,-2,-0.3,.443,.498,-0.2,-0.1,-1,,/4H,
2018,26,TOT,MLB,32,75,64,8,15,0,1,0,8,1,0,7,13,.234,.301,.266,.567,59,17,0,0,2,2,0,4H/569,,2018,26,LAD,NL,20,34,-2,0,0,-1,0,-3,-0.3,1,-2,-0.2,.486,.498,-0.1,-0.1,-1,,H/459,
2019,27,TOT,AL,17,52,47,7,11,2,1,1,6,0,0,4,7,.234,.308,.383,.691,84,18,1,1,0,0,0,4/65H,,2018,26,BAL,AL,12,41,-1,0,0,0,0,0,0.0,1,1,0.1,.496,.500,0.1,0.1,1,,4/6,
2021,29,TOR,AL,39,97,87,10,22,6,0,1,15,1,0,8,12,.253,.313,.356,.669,81,31,1,0,1,1,0,5H4/D,,2019,27,NYY,AL,12,37,-1,0,0,-1,0,-1,-0.1,1,0,0.0,.489,.499,0.1,-0.1,1,,4/H,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,27,TOR,AL,5,15,0,0,0,1,0,1,0.1,1,1,0.1,.514,.500,0.0,0.1,0,,/465,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,29,TOR,AL,39,97,-3,-1,0,-2,1,-5,-0.5,3,-1,-0.1,.488,.497,0.1,-0.1,1,,5H4/D,
