Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Pos,Awards,Year,Age,Tm,Lg,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Pos,Awards
1988,22,BOS,AL,5,8,6,1,2,0,0,0,2,0,0,2,3,.333,.500,.333,.833,136,2,0,0,0,0,0,/9HD,,1988,22,BOS,AL,5,8,0,0,0,1,0,1,0.1,0,1,0.1,.519,.501,0.1,0.0,1,,/9HD,
1989,23,BOS,AL,34,84,77,6,16,5,0,0,6,0,0,7,12,.208,.274,.273,.547,51,21,5,0,0,0,0,9H/D738,,1989,23,BOS,AL,34,84,-6,0,0,-2,-2,-9,-1.0,3,-6,-0.7,.472,.494,-0.5,-0.3,-4,"$71,000",9H/D738,
1990,24,BOS,AL,149,572,512,56,147,28,0,7,67,1,2,52,74,.287,.354,.383,.737,103,196,19,2,4,2,0,*3H/9,,1990,24,BOS,AL,149,572,5,-4,0,6,-7,0,0.0,21,20,2.0,.500,.500,1.5,-0.2,15,"$130,000",*3H/9,
1991,25,BOS,AL,149,550,478,69,141,21,1,11,71,1,0,61,66,.295,.375,.412,.787,114,197,17,2,6,3,2,*3H9/D7,,1991,25,BOS,AL,149,550,12,-1,1,4,-7,9,1.1,20,29,2.9,.507,.506,2.5,-0.3,25,"$305,000",*3H9/D7,
1993,27,BOS,AL,101,343,303,31,74,5,0,1,19,1,0,31,52,.244,.317,.271,.587,56,82,13,2,5,2,2,39H/7,,1993,27,BOS,AL,101,343,-18,-1,-2,-2,-5,-28,-2.9,13,-15,-1.6,.472,.482,-1.4,-0.8,-13,"$340,000",39H/7,
